k,Q_D,P_D,E_TES,Qin_TES,Qout_TES,Pgrid,dB1,dB2,dCHP1,dCHP2,Qin_B1,Qin_B2,Qout_B1,Qout_B2,Qin_CHP1,Qin_CHP2,Qout_CHP1,Qout_CHP2,Pout_CHP1,Pout_CHP2
59,495.7810111,791.3176496,129.69648168555747,0.0,25.7810111,411.1933073703946,0.0,0.0,1.0,-0.0,0.0,0.0,0.0,0.0,977.130977130977,0.0,470.0,0.0,380.12434222960536,0.0
60,476.4819936,791.3176496,101.97944319610681,0.0,6.481993600000009,411.19330737039456,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,977.1309771309772,0.0,470.0,0.0,380.1243422296054,0.0
61,482.171696,791.3176496,94.6646969269528,0.0,12.171695999999997,411.19330737039456,-0.0,-0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,977.1309771309772,0.0,470.0,0.0,380.1243422296054
62,495.1631036,791.3176496,81.41222066334375,0.0,25.163103599999996,411.19330737039456,-0.0,-0.0,1.0,-0.0,0.0,0.0,0.0,0.0,977.1309771309772,0.0,470.0,0.0,380.1243422296054,0.0
63,515.3563626,779.3760622,54.58480651214369,60.64363739999993,0.0,399.2517199703946,-0.0,1.0,1.0,0.0,0.0,114.6125,0.0,106.0,977.130977130977,0.0,470.0,0.0,380.12434222960536,0.0
64,518.6132248,779.3760622,111.78023029304742,0.0,48.61322480000001,399.25171997039456,-0.0,-0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,977.1309771309772,0.0,470.0,0.0,380.1243422296054
65,518.6132248,779.3760622,60.178625078969404,0.0,0.0,460.6412841301588,1.0,-0.0,0.0,1.0,114.6125,0.0,106.0,0.0,0.0,845.198649013849,0.0,412.6132248,0.0,318.7347780698412
66,526.7424659,714.0545666,59.878482934232274,0.0,56.74246589999996,333.9302243703946,-0.0,-0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,977.1309771309773,0.0,470.0,0.0,380.1243422296054
67,391.8111945,585.2046364,0.0,62.66828055409169,0.0,221.68339233437825,-0.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,941.4492545986113,0.0,454.47947505409167,0.0,363.5212440656218,0.0
68,389.7409138,585.2046364,59.386277112247384,80.25908620000001,0.0,205.0802941703946,-0.0,-0.0,1.0,-0.0,0.0,0.0,0.0,0.0,977.1309771309772,0.0,470.0,0.0,380.1243422296054,0.0
69,389.7409138,585.2046364,135.14592067525365,80.25908620000001,0.0,205.08029417039455,-0.0,-0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,977.1309771309773,0.0,470.0,0.0,380.1243422296055
70,357.0534765,396.6608949,210.52771143963446,0.0,145.05347649999987,396.6608949,1.0,1.0,-0.0,0.0,114.6125,114.6125,106.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0
