k,Q_D,P_D,E_TES,Qin_TES,Qout_TES,Pgrid,dB1,dB2,dCHP1,dCHP2,Qin_B1,Qin_B2,Qout_B1,Qout_B2,Qin_CHP1,Qin_CHP2,Qout_CHP1,Qout_CHP2,Pout_CHP1,Pout_CHP2
105,312.5361524,396.6608949,441.0237586873108,0.0,100.53615239999998,396.6608949,1.0,1.0,0.0,0.0,114.6125,114.6125,106.00000000000001,106.00000000000001,0.0,0.0,0.0,0.0,0.0,0.0
106,300.9302561,396.6608949,333.260743096934,0.0,88.9302561,396.6608949,1.0,1.0,0.0,0.0,114.6125,114.6125,106.00000000000001,106.00000000000001,0.0,0.0,0.0,0.0,0.0,0.0
107,267.7250826,396.6608949,238.2214397435621,0.0,55.72508259999999,396.6608949,1.0,1.0,0.0,0.0,114.6125,114.6125,106.00000000000001,106.00000000000001,0.0,0.0,0.0,0.0,0.0,0.0
108,253.5148143,396.6608949,178.52172452303998,0.0,41.5148143,396.6608949,1.0,1.0,0.0,0.0,114.6125,114.6125,106.00000000000001,106.00000000000001,0.0,0.0,0.0,0.0,0.0,0.0
109,249.9992176,396.6608949,134.04060683727994,0.0,37.999217599999994,396.6608949,1.0,1.0,0.0,0.0,114.6125,114.6125,106.00000000000001,106.00000000000001,0.0,0.0,0.0,0.0,0.0,0.0
110,287.3005279,396.6608949,93.47273158653934,0.0,75.3005279,396.6608949,1.0,1.0,0.0,0.0,114.6125,114.6125,106.00000000000001,106.00000000000001,0.0,0.0,0.0,0.0,0.0,0.0
111,308.5140356,396.6608949,13.94065024478076,161.4859644,0.0,16.5365526703946,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,977.1309771309772,0.0,470.0,0.0,380.1243422296054,0.0
112,328.5745047,396.6608949,166.8998963932224,0.0,116.57450469999996,396.6608949,1.0,1.0,0.0,0.0,114.6125,114.6125,106.00000000000001,106.00000000000001,0.0,0.0,0.0,0.0,0.0,0.0
113,332.0588187,396.6608949,43.66373909901085,137.94118129999998,0.0,16.5365526703946,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,977.1309771309772,0.0,470.0,0.0,380.1243422296054,0.0
114,339.4851783,396.6608949,174.1630225564782,0.0,127.48517829999996,396.6608949,1.0,1.0,0.0,0.0,114.6125,114.6125,106.00000000000001,106.00000000000001,0.0,0.0,0.0,0.0,0.0,0.0
115,350.6940407,396.6608949,39.43438519532717,119.30595929999998,0.0,16.5365526703946,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,977.1309771309772,0.0,470.0,0.0,380.1243422296054,0.0
116,354.1783523,396.6608949,152.29548672333362,0.0,142.17835229999997,396.6608949,1.0,1.0,0.0,0.0,114.6125,114.6125,106.00000000000001,106.00000000000001,0.0,0.0,0.0,0.0,0.0,0.0
117,382.0528543,396.6608949,2.248017088883741,87.94714570000002,0.0,16.5365526703946,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,977.1309771309772,0.0,470.0,0.0,380.1243422296054,0.0
118,400.6073867,396.6608949,85.57806669023829,69.3926133,0.0,16.5365526703946,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,977.1309771309772,0.0,470.0,0.0,380.1243422296054
119,414.5446376,396.6608949,150.9096938164717,55.45536240000001,0.0,16.5365526703946,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,977.1309771309772,0.0,470.0,0.0,380.1243422296054
120,404.0916982,396.6608949,202.7081356095313,0.0,192.0916982,396.6608949,1.0,1.0,0.0,0.0,114.6125,114.6125,106.00000000000001,106.00000000000001,0.0,0.0,0.0,0.0,0.0,0.0
121,423.2554178,396.6608949,0.0,0.0,0.0,66.54161948391152,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,869.6650751872752,0.0,423.2554178,0.0,330.1192754160885,0.0
122,444.1612943,396.6608949,0.0,0.0,0.0,44.17753573395271,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,917.7277333234333,0.0,444.1612943,0.0,352.4833591660473
123,426.7397318,396.6608949,0.0,0.0,0.0,62.81427085506277,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,877.6755210837212,0.0,426.7397318,0.0,333.84662404493724,0.0
124,412.8024807,396.6608949,0.0,39.62142280258323,0.0,35.33860070055425,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,936.7234908759298,0.0,452.42390350258324,0.0,361.32229419944576,0.0
125,430.2240433,396.6608949,37.54640742224892,39.775956699999995,0.0,16.5365526703946,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,977.1309771309772,0.0,470.0,0.0,380.1243422296054
