k,Q_D,P_D,E_TES,Qin_TES,Qout_TES,Pgrid,dB1,dB2,dCHP1,dCHP2,din_TES,dout_TES,Qin_B1,Qin_B2,Qout_B1,Qout_B2,Qin_CHP1,Qin_CHP2,Qout_CHP1,Qout_CHP2,Pout_CHP1,Pout_CHP2
117,382.0528543,396.6608949,64.40256344380094,0.0,382.05285430000026,396.6608949,-0.0,-0.0,-0.0,-0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,400.6073867,396.6608949,129.83980383308574,69.39261330000457,0.0,16.5365526703946,-0.0,-0.0,-0.0,1.0,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,977.1309771309772,0.0,470.0,0.0,380.1243422296054
119,414.5446376,396.6608949,181.7433321408452,55.455362399999984,0.0,16.5365526703946,-0.0,-0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,977.1309771309772,0.0,470.0,0.0,380.1243422296054,0.0
120,404.0916982,396.6608949,243.29349854467154,65.90830180000006,0.0,16.5365526703946,-0.0,-0.0,-0.0,1.0,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,977.1309771309772,0.0,470.0,0.0,380.1243422296054
121,423.2554178,396.6608949,242.08006715839488,0.0,0.0,66.54161948391146,-0.0,-0.0,-0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,869.6650751872751,0.0,423.2554177999999,0.0,330.11927541608856
122,444.1612943,396.6608949,240.8726877864055,0.0,0.0,44.17753573395271,-0.0,-0.0,-0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,917.7277333234333,0.0,444.1612943,0.0,352.4833591660473
123,426.7397318,396.6608949,280.6660129219127,43.26026820000443,0.0,16.5365526703946,-0.0,-0.0,-0.0,1.0,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,977.1309771309772,0.0,470.0,0.0,380.1243422296054
124,412.8024807,396.6608949,333.4682106933449,57.19751930000339,0.0,16.5365526703946,-0.0,-0.0,-0.0,1.0,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,977.1309771309772,0.0,470.0,0.0,380.1243422296054
125,430.2240433,396.6608949,369.4978792716582,39.775956700004386,0.0,16.5365526703946,-0.0,-0.0,1.0,-0.0,1.0,-0.0,0.0,0.0,0.0,0.0,977.1309771309772,0.0,470.0,0.0,380.1243422296054,0.0
126,451.1299199,396.6608949,385.5368351660907,18.870080100004664,0.0,16.5365526703946,-0.0,-0.0,-0.0,1.0,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,977.1309771309772,0.0,470.0,0.0,380.1243422296054
127,446.512641,396.6608949,405.87126360578844,23.487359000002535,0.0,16.5365526703946,-0.0,-0.0,-0.0,1.0,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,977.1309771309772,0.0,470.0,0.0,380.1243422296054
128,436.8855768,396.6608949,435.2271584326078,33.11442320000431,0.0,16.5365526703946,-0.0,-0.0,1.0,-0.0,1.0,-0.0,0.0,0.0,0.0,0.0,977.1309771309772,0.0,470.0,0.0,380.1243422296054,0.0
129,401.3612252,396.6608949,498.10054424973976,68.63877480000403,0.0,16.5365526703946,-0.0,-0.0,1.0,-0.0,1.0,-0.0,0.0,0.0,0.0,0.0,977.1309771309772,0.0,470.0,0.0,380.1243422296054,0.0
130,326.6620243,396.6608949,631.4474733148465,143.33797570000513,0.0,16.5365526703946,-0.0,-0.0,1.0,-0.0,1.0,-0.0,0.0,0.0,0.0,0.0,977.1309771309772,0.0,470.0,0.0,380.1243422296054,0.0
131,340.0834718,396.6608949,751.410779549241,129.91652820000562,0.0,16.5365526703946,-0.0,-0.0,-0.0,1.0,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,977.1309771309772,0.0,470.0,0.0,380.1243422296054
132,311.7575129,396.6608949,897.618265083857,158.2424871000001,0.0,16.5365526703946,-0.0,-0.0,1.0,-0.0,1.0,-0.0,0.0,0.0,0.0,0.0,977.1309771309772,0.0,470.0,0.0,380.1243422296054,0.0
133,311.4263396,396.6608949,566.1423545303999,0.0,311.42633960000035,396.6608949,-0.0,-0.0,-0.0,-0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
134,323.8435229,396.6608949,701.8208171827746,146.15647710000408,0.0,16.5365526703946,-0.0,-0.0,-0.0,1.0,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,977.1309771309772,0.0,470.0,0.0,380.1243422296054
135,356.797806,396.6608949,805.5941478757833,113.2021940000042,0.0,16.5365526703946,-0.0,-0.0,1.0,-0.0,1.0,-0.0,0.0,0.0,0.0,0.0,977.1309771309772,0.0,470.0,0.0,380.1243422296054,0.0
136,359.9333208,396.6608949,905.8786023144517,110.06667920000396,0.0,16.5365526703946,-0.0,-0.0,-0.0,1.0,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,977.1309771309772,0.0,470.0,0.0,380.1243422296054
137,361.6754753,396.6608949,521.5996805564494,0.0,361.6754753,396.6608949,-0.0,-0.0,-0.0,-0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
138,355.1645864,396.6608949,627.8195540985039,114.83541360000328,0.0,16.5365526703946,-0.0,-0.0,1.0,-0.0,1.0,-0.0,0.0,0.0,0.0,0.0,977.1309771309772,0.0,470.0,0.0,380.1243422296054,0.0
139,366.3734463,396.6608949,722.8878136353823,103.62655370000476,0.0,16.5365526703946,-0.0,-0.0,1.0,-0.0,1.0,-0.0,0.0,0.0,0.0,0.0,977.1309771309772,0.0,470.0,0.0,380.1243422296054,0.0
140,364.6312917,396.6608949,819.1328343899463,105.36870830000402,0.0,16.5365526703946,-0.0,-0.0,1.0,-0.0,1.0,-0.0,0.0,0.0,0.0,0.0,977.1309771309772,0.0,470.0,0.0,380.1243422296054,0.0
141,352.4361953,396.6608949,444.9878434269688,0.0,352.4361953,396.6608949,-0.0,-0.0,-0.0,-0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
142,357.0534765,396.6608949,549.7998531522622,112.94652350000445,0.0,16.5365526703946,-0.0,-0.0,1.0,-0.0,1.0,-0.0,0.0,0.0,0.0,0.0,977.1309771309772,0.0,470.0,0.0,380.1243422296054,0.0
143,350.084851,396.6608949,660.6927820873285,119.91514900000465,0.0,16.5365526703946,-0.0,-0.0,-0.0,1.0,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,977.1309771309772,0.0,470.0,0.0,380.1243422296054
144,339.6319139,396.6608949,780.9381360758746,130.36808610000423,0.0,16.5365526703946,-0.0,-0.0,1.0,-0.0,1.0,-0.0,0.0,0.0,0.0,0.0,977.1309771309772,0.0,470.0,0.0,380.1243422296054,0.0
145,339.6319139,396.6608949,420.42819352446804,0.0,339.6319139,396.6608949,-0.0,-0.0,-0.0,-0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
146,336.1475999,396.6608949,545.1737089768325,133.85240010000004,0.0,16.5365526703946,-0.0,-0.0,1.0,-0.0,1.0,-0.0,0.0,0.0,0.0,0.0,977.1309771309772,0.0,470.0,0.0,380.1243422296054,0.0
147,308.2730979,396.6608949,695.7117387317961,161.72690210000005,0.0,16.5365526703946,-0.0,-0.0,-0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,977.1309771309772,0.0,470.0,0.0,380.1243422296054
148,315.2417234,396.6608949,361.2366714764107,0.0,315.2417234000002,396.6608949,-0.0,-0.0,-0.0,-0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149,316.9838804,396.6608949,26.600533096992933,0.0,316.98388040000003,396.6608949,-0.0,-0.0,0.0,-0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150,310.0152548,396.6608949,178.0740390369888,159.98474520000377,0.0,16.5365526703946,-0.0,-0.0,-0.0,1.0,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,977.1309771309772,0.0,470.0,0.0,380.1243422296054
151,323.6147762,587.1223702,315.9047674834563,146.3852238000001,0.0,206.99802797039456,-0.0,-0.0,1.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,977.1309771309772,0.0,470.0,0.0,380.1243422296054,0.0
152,421.0917485,781.293796,360.676061063603,48.90825150000407,0.0,401.1694537703946,-0.0,-0.0,-0.0,1.0,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,977.1309771309772,0.0,470.0,0.0,380.1243422296054
153,388.4932398,781.293796,436.115347566914,81.50676020000222,0.0,401.1694537703946,-0.0,-0.0,-0.0,1.0,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,977.1309771309772,0.0,470.0,0.0,380.1243422296054
154,366.8639963,791.3176496,531.6748764396319,103.13600370000347,0.0,411.19330737039456,-0.0,-0.0,-0.0,1.0,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,977.1309771309772,0.0,470.0,0.0,380.1243422296054
155,363.3020447,791.3176496,147.5543985554383,0.0,363.3020447000001,791.3176496,-0.0,-0.0,-0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
156,371.3088048,791.3176496,240.3411019386539,98.6911952000026,0.0,411.19330737039456,-0.0,-0.0,-0.0,1.0,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,977.1309771309772,0.0,470.0,0.0,380.1243422296054
157,362.1603162,791.3176496,341.3344023852268,107.83968380000454,0.0,411.19330737039456,-0.0,-0.0,1.0,-0.0,1.0,-0.0,0.0,0.0,0.0,0.0,977.1309771309772,0.0,470.0,0.0,380.1243422296054,0.0
158,368.678828,791.3176496,435.64686612972486,101.32117200000334,0.0,411.19330737039456,-0.0,-0.0,-0.0,1.0,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,977.1309771309772,0.0,470.0,0.0,380.1243422296054
159,378.2613376,779.3760622,520.4082809558076,91.73866240000424,0.0,399.25171997039456,-0.0,-0.0,-0.0,1.0,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,977.1309771309772,0.0,470.0,0.0,380.1243422296054
160,379.3416029,779.3760622,603.7232557861646,90.65839710000412,0.0,399.25171997039456,-0.0,-0.0,1.0,-0.0,1.0,-0.0,0.0,0.0,0.0,0.0,977.1309771309772,0.0,470.0,0.0,380.1243422296054,0.0
161,374.7201866,779.3760622,691.0020833375432,95.27981340000318,0.0,399.25171997039456,-0.0,-0.0,-0.0,1.0,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,977.1309771309772,0.0,470.0,0.0,380.1243422296054
162,385.7629064,714.0545666,767.3812049138155,84.23709360000473,0.0,333.9302243703946,-0.0,-0.0,1.0,-0.0,1.0,-0.0,0.0,0.0,0.0,0.0,977.1309771309772,0.0,470.0,0.0,380.1243422296054,0.0
163,269.3108426,585.2046364,480.7763107442671,0.0,269.3108426000001,585.2046364,-0.0,-0.0,-0.0,-0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
164,273.1409495,585.2046364,664.9277648815053,196.8590505000061,0.0,205.0802941703946,-0.0,-0.0,1.0,-0.0,1.0,-0.0,0.0,0.0,0.0,0.0,977.1309771309772,0.0,470.0,0.0,380.1243422296054,0.0
165,278.8861098,585.2046364,368.77978687155695,0.0,278.8861098,585.2046364,-0.0,-0.0,-0.0,-0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
166,270.9037174,396.6608949,555.609891915369,199.09628260000292,0.0,16.5365526703946,-0.0,-0.0,1.0,-0.0,1.0,-0.0,0.0,0.0,0.0,0.0,977.1309771309772,0.0,470.0,0.0,380.1243422296054,0.0
167,269.3167901,396.6608949,270.0549666747403,0.0,269.31679010000016,396.6608949,-0.0,-0.0,-0.0,-0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
