k,Q_D,P_D,E_TES,Qin_TES,Qout_TES,Pgrid,dB1,dB2,dCHP1,dCHP2,Qin_B1,Qin_B2,Qout_B1,Qout_B2,Qin_CHP1,Qin_CHP2,Qout_CHP1,Qout_CHP2,Pout_CHP1,Pout_CHP2
130,326.6620243,396.6608949,253.22313316043267,0.0,114.66202429999997,396.6608949,1.0,1.0,0.0,-0.0,114.6125,114.6125,106.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0
131,340.0834718,396.6608949,131.56454972428696,0.0,124.67411682054026,396.6608949,1.0,1.0,0.0,0.0,119.0180258875206,114.6125,109.40935497945972,106.0,0.0,0.0,0.0,0.0,0.0,0.0
132,311.7575129,396.6608949,0.0,370.24248709999995,0.0,16.5365526703946,1.0,1.0,0.0,1.0,114.6125,114.6125,106.0,106.0,0.0,977.1309771309772,0.0,470.0,0.0,380.1243422296054
133,311.4263396,396.6608949,350.85250055121696,0.0,99.42633959999998,396.6608949,1.0,1.0,0.0,0.0,114.6125,114.6125,106.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0
134,323.8435229,396.6608949,244.7045242885374,0.0,111.84352289999995,396.6608949,1.0,1.0,-0.0,0.0,114.6125,114.6125,106.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0
135,356.797806,396.6608949,126.04786640780105,0.0,119.44635887432413,396.6608949,1.0,1.0,0.0,0.0,147.37132308270924,114.6125,131.35144712567586,106.0,0.0,0.0,0.0,0.0,0.0,0.0
136,359.9333208,396.6608949,0.0,0.0,0.0,396.6608949,1.0,1.0,0.0,0.0,305.77008797125245,114.61249999999748,253.93332080000192,106.0,0.0,0.0,0.0,0.0,0.0,0.0
137,361.6754753,396.6608949,0.0,0.0,0.0,396.6608949,1.0,1.0,0.0,0.0,308.0212782392212,114.61249999999752,255.67547530000192,106.0,0.0,0.0,0.0,0.0,0.0,0.0
138,355.1645864,396.6608949,0.0,326.83541360000004,0.0,16.5365526703946,1.0,1.0,0.0,1.0,114.6125,114.6125,106.0,106.0,0.0,977.1309771309772,0.0,470.0,0.0,380.1243422296054
139,366.3734463,396.6608949,309.7187009206736,0.0,154.3734463,396.6608949,1.0,1.0,0.0,0.0,114.6125,114.6125,106.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0
140,364.6312917,396.6608949,146.08117760939749,0.0,138.4304650509822,396.6608949,1.0,1.0,-0.0,-0.0,132.9626306855277,114.6125,120.20082664901783,106.0,0.0,0.0,0.0,0.0,0.0,0.0
141,352.4361953,396.6608949,0.0,329.56380470000005,0.0,16.5365526703946,1.0,1.0,0.0,1.0,114.6125,114.6125,106.0,106.0,0.0,977.1309771309772,0.0,470.0,0.0,380.1243422296054
142,357.0534765,396.6608949,312.3042033232062,0.0,145.0534765,396.6608949,1.0,1.0,0.0,0.0,114.6125,114.6125,106.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0
143,350.084851,396.6608949,158.43979388091537,0.0,138.08485100000001,396.6608949,1.0,1.0,0.0,0.0,114.6125,114.6125,106.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0
144,339.6319139,396.6608949,12.6598736832035,0.0,11.996837855035276,396.6608949,1.0,1.0,0.0,0.0,264.0346998268528,114.6125,221.63507604496468,106.0,0.0,0.0,0.0,0.0,0.0,0.0
145,339.6319139,396.6608949,0.0,234.35872553736598,0.0,132.0796816754015,1.0,1.0,0.0,1.0,114.6125,114.6125,106.0,106.0,0.0,728.8172088837131,0.0,361.99063943736587,0.0,264.5812132245985
146,336.1475999,396.6608949,222.08511379887287,0.0,124.14759989999997,396.6608949,1.0,1.0,0.0,0.0,114.6125,114.6125,106.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0
147,308.2730979,396.6608949,90.62193595074211,373.7269021000001,0.0,16.5365526703946,1.0,1.0,1.0,0.0,114.6125,114.6125,106.0,106.0,977.1309771309772,0.0,470.0,0.0,380.1243422296054,0.0
148,315.2417234,396.6608949,444.3243902504331,0.0,103.2417234,396.6608949,1.0,1.0,0.0,-0.0,114.6125,114.6125,106.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0
149,316.9838804,396.6608949,333.7040512897367,0.0,104.98388039999988,396.6608949,1.0,1.0,-0.0,-0.0,114.6125,114.6125,106.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0
150,310.0152548,396.6608949,221.80616108982173,0.0,98.01525479999992,396.6608949,1.0,1.0,-0.0,-0.0,114.6125,114.6125,106.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0
151,323.6147762,587.1223702,117.78345135155405,0.0,111.61477619999997,587.1223702,1.0,1.0,-0.0,-0.0,114.6125,114.6125,106.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0
152,421.0917485,781.293796,0.0,260.90825150000006,0.0,401.1694537703946,1.0,1.0,0.0,1.0,114.6125,114.6125,106.0,106.0,0.0,977.1309771309772,0.0,470.0,0.0,380.1243422296054
153,388.4932398,781.293796,247.244213299854,293.50676019999986,0.0,401.1694537703946,1.0,1.0,0.0,1.0,114.6125,114.6125,106.0,106.0,0.0,977.1309771309772,0.0,470.0,0.0,380.1243422296054
154,366.8639963,791.3176496,524.1465816228535,0.0,154.86399629999997,791.3176496,1.0,1.0,-0.0,0.0,114.6125,114.6125,106.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0
155,363.3020447,791.3176496,358.92451514605796,0.0,151.3020447,791.3176496,1.0,1.0,0.0,0.0,114.6125,114.6125,106.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0
156,371.3088048,791.3176496,198.26656194672938,310.69119520000004,0.0,411.19330737039456,1.0,1.0,1.0,0.0,114.6125,114.6125,106.0,106.0,977.1309771309772,0.0,470.0,0.0,380.1243422296054,0.0
157,362.1603162,791.3176496,491.6976754786009,0.0,150.1603162,791.3176496,1.0,1.0,0.0,0.0,114.6125,114.6125,106.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0
158,368.678828,791.3176496,331.57633330578835,0.0,156.678828,791.3176496,1.0,1.0,0.0,0.0,114.6125,114.6125,106.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0
159,378.2613376,779.3760622,165.40913371449602,0.0,156.7461577083067,779.3760622,1.0,1.0,-0.0,0.0,126.90789651629741,114.6125,115.5151798916933,106.0,0.0,0.0,0.0,0.0,0.0,0.0
160,379.3416029,779.3760622,0.0,0.0,0.0,779.3760622,1.0,1.0,0.0,0.0,330.8492274973462,114.61249999999748,273.34160290000193,106.0,0.0,0.0,0.0,0.0,0.0,0.0
161,374.7201866,779.3760622,0.0,0.0,0.0,779.3760622,1.0,1.0,0.0,0.0,324.87749112218745,114.6125,268.72018660000003,106.0,0.0,0.0,0.0,0.0,0.0,0.0
162,385.7629064,714.0545666,0.0,296.23709360000004,0.0,333.9302243703946,1.0,1.0,1.0,0.0,114.6125,114.6125,106.0,106.0,977.1309771309772,0.0,470.0,0.0,380.1243422296054,0.0
163,269.3108426,585.2046364,280.7228469635703,0.0,57.3108426,585.2046364,1.0,1.0,0.0,0.0,114.6125,114.6125,106.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0
164,273.1409495,585.2046364,219.14610014379554,0.0,61.14094949999992,585.2046364,1.0,1.0,0.0,0.0,114.6125,114.6125,106.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0
165,278.8861098,585.2046364,153.85483960729437,0.0,66.88610979999996,585.2046364,1.0,1.0,0.0,-0.0,114.6125,114.6125,106.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0
166,270.9037174,396.6608949,82.85677710964957,0.0,0.0,396.6608949,1.0,1.0,0.0,-0.0,190.72714732781247,114.6125,164.9037174,106.0,0.0,0.0,0.0,0.0,0.0,0.0
167,269.3167901,396.6608949,82.44352720978792,0.0,0.0,396.6608949,1.0,1.0,0.0,-0.0,188.6765397073437,114.6125,163.31679009999996,106.0,0.0,0.0,0.0,0.0,0.0,0.0
