ratio,opex_milp,opex_lp_lower,opex_lp_upper,opex_lp_approx,time_milp,time_lp_lower,time_lp_upper,time_lp_approx
1.374133158853473,199539.20681086488,199539.2068108652,199539.2068108652,197706.20303737844,0.6078275999752805,0.44341889990027994,0.7512706000125036,0.23943830002099276
1.5409536688651293,212660.08865347476,212660.08865347513,212660.08865347513,210604.55722873693,0.6057925999630243,0.4114498000126332,0.7997699999250472,0.23418599995784461
1.7280262791781624,227373.8526608765,227373.85266087693,227373.85266087693,225068.77860745642,0.5921345999231562,0.41704590001609176,0.6908294999739155,0.25302950001787394
1.9378096057420655,243873.87559092444,243873.8755909249,243873.8755909249,241288.96429849396,0.5781925999326631,0.48277839994989336,0.6783191999420524,0.2347484000492841
2.173060741814714,262377.01024465065,262377.01024465123,262377.01024465123,259478.28932077377,0.5848732999293134,0.433411099947989,0.7211605999618769,0.24640589999035
2.436871493269328,283126.4354706271,283126.43547062774,283126.43547062774,279875.8082560192,0.5868229999905452,0.4034059999976307,0.767788500059396,0.2288266000105068
2.732709012887326,306394.85216140037,306394.85216140107,306394.85216140107,302749.5970416984,0.4690089999930933,0.6040586999151856,0.6730972999939695,0.2376983999274671
3.064461367676344,332488.06724562566,332488.0672456264,332488.0672456264,328400.27617933555,0.520374899962917,0.5429975000442937,0.6888848000671715,0.2258386000758037
3.436488638085367,361749.01277878816,361749.01277878904,361749.01277878904,357164.96166222135,0.48566249990835786,0.5566162000177428,0.665525900083594,0.22870840004179627
3.853680220692239,394562.2529537145,394562.2529537155,394562.2529537155,389421.6955478859,0.5021963999606669,0.5449228000361472,0.6790443001082167,0.2489892999874428
4.321519087468512,431359.03826460394,431359.038264605,431359.038264605,425594.4144044732,0.5028081000782549,0.5759112000232562,0.7528984999516979,0.3570937999757007
4.846153846153845,472622.97324930946,472622.9732493107,472622.9732493107,466158.5209291955,0.4711576000554487,0.5215085999807343,0.8577550000045449,0.2731455999892205
