ratio,opex_milp,opex_lp_lower,opex_lp_upper,opex_lp_approx,time_milp,time_lp_lower,time_lp_upper,time_lp_approx
3.284183255721442,349769.7847698884,349769.78476988914,349769.78476988914,345388.89907349687,0.6485760998912156,0.557404899969697,0.709089900017716,0.2478121999884024
0.1094049042188513,51435.98446530609,47203.874519954894,58774.44575775208,48958.49889597729,7.766098000109196,0.3536505000665784,0.5799141000024974,0.2361277999589219
1.1221423894111544,179719.45496470408,179719.45496470438,179719.45496470438,178222.59039890324,0.5554888999322429,0.3237779999617487,0.7839266000082716,0.2056005999911576
0.3561557560046604,87419.9565831037,86258.22984722197,91666.21094935537,90543.06405011824,1.613944199983962,0.3529239000054076,0.7664213000098243,0.215042500058189
0.15876970465958892,58674.54485284656,55017.06115383817,65354.74897889975,57277.87751368902,6.496603599982336,0.367925199912861,0.6245940000517294,0.187153400038369
0.7292113051837645,140554.44156175837,138621.11045678446,140628.05636179473,140722.94772373736,0.7656115000136197,0.3337577000493184,0.8046129000140354,0.1961278000380844
2.1722804424117985,262315.6375976854,262315.63759768597,262315.63759768597,259417.95754218486,0.4452779999701306,0.4699070999631658,0.5299072000198066,0.1721831999020651
0.6962508823903751,136027.94922149443,134051.75155188513,136330.15384901757,136306.01896519467,0.6900730999186635,0.4346683999756351,0.669335599988699,0.1888385999482125
0.19707354022080575,64142.729099321004,61079.57965611879,70460.6311110148,63733.16767386884,2.905531299998984,0.4515997000271454,0.5286297000711784,0.1921882999595254
0.7388500213632969,141813.62060619684,139957.3419087541,141884.90499955756,142014.6035667366,0.5580952999880537,0.4479434000095352,0.6160869000013918,0.2121656000381335
1.7997589576741138,233015.8207781874,233015.82077818783,233015.82077818783,230615.06002255928,0.4701921000378206,0.6219198999460787,0.5412267999490723,0.2084722999716177
1.0766907435455664,176144.5607570742,176144.56075707445,176144.56075707445,174708.3257145812,0.3521676999516785,0.428882599924691,0.5238632999826223,0.1992576000047847
1.2383322355073987,188858.09889903397,188858.0988990343,188858.0988990343,187206.24467669,0.3616061999928206,0.4177944000111893,0.4279458000091836,0.3008353000041097
0.4211750035737265,96541.25798273635,95917.51934640625,100333.24414700709,99443.91414503625,1.0419984000036493,0.4033338000299409,0.4115360000869259,0.3104423000477254
0.9989599969897107,170885.67747307586,169323.18258382016,170030.82845265954,168698.28114292695,0.4215585000347346,0.3933230000548064,0.5094971000216901,0.286437900038436
1.999460471993419,248722.88205614884,248722.88205614936,248722.88205614936,246055.73253975203,0.3543680000584572,0.4281251000938937,0.4723919000243768,0.2990690999431535
0.56385930395064,116945.78734365359,115698.08413477255,119066.84077765747,118564.6151651012,0.7815654999576509,0.4012883999384939,0.4279608000069856,0.3791578999953344
0.3308465951688627,83792.21117870761,82252.43633865812,88292.51246206427,86277.74767874274,1.5143103000009432,0.430622800020501,0.4191611999412998,0.3217882000608369
1.0111246230632611,171961.299329066,170577.30377858787,170987.60901495029,169638.83488953236,0.4503443000139668,0.4826104999519884,0.4097691000206396,0.3044586000032723
1.2323005838257677,188383.69326974457,188383.6932697449,188383.6932697449,186739.8848763085,0.3478586000856012,0.4378193001030013,0.5568985000718385,0.3246632000664249
0.7170137137055252,138837.51241596977,136930.13781396404,139037.5409915044,139088.38457134974,0.5558680000249296,0.4143036999739706,0.42581079993397,0.3240725999930873
0.45499198281276587,101256.76135641884,100605.6241134875,104841.03057436801,103975.62749908678,1.0197719000279903,0.4389987000031397,0.4152368000941351,0.1659001000225544
